Kata,10/19/2021 6:46,0:21:05,,How I Met Your Mother: Season 6: The Perfect Cocktail (Episode 22),,Chrome PC (Cadmium),0:21:06,0:21:06,EE (Estonia);,
Kata,10/19/2021 6:25,0:21:14,,How I Met Your Mother: Season 6: Hopeless (Episode 21),,Chrome PC (Cadmium),0:21:15,0:21:15,EE (Estonia);,
Kata,10/19/2021 6:03,0:21:11,,How I Met Your Mother: Season 6: The Exploding Meatball Sub (Episode 20),,Chrome PC (Cadmium),0:21:12,0:21:12,EE (Estonia);,
Kata,10/19/2021 5:53,0:10:00,,How I Met Your Mother: Season 6: Legendaddy (Episode 19),,Chrome PC (Cadmium),0:21:33,0:21:33,EE (Estonia);,
Kata,10/19/2021 5:53,0:00:05,Autoplayed: user action: None; ,The Hobbit: An Unexpected Journey_hook_02_16x9,HOOK,Chrome PC (Cadmium),0:00:05,0:00:05,EE (Estonia),
Kata,10/18/2021 16:01,0:00:59,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Legendaddy (Episode 19),,Netflix Windows App - Cadmium Windows Mobile,0:00:59,Not latest view,EE (Estonia),
Kata,10/18/2021 15:40,0:21:01,,How I Met Your Mother: Season 6: A Change of Heart (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,0:21:01,0:21:01,EE (Estonia);,
Kata,10/18/2021 15:15,0:21:26,,How I Met Your Mother: Season 6: Garbage Island (Episode 17),,Netflix Windows App - Cadmium Windows Mobile,0:21:26,0:21:26,EE (Estonia);,
Kata,10/18/2021 15:14,0:00:42,,How I Met Your Mother: Season 6: Last Words (Episode 14),,Netflix Windows App - Cadmium Windows Mobile,0:00:42,0:00:42,EE (Estonia);,
Kata,10/18/2021 15:14,0:00:18,Autoplayed: user action: None; ,Season 1 Teaser 1: A Tale Dark & Grimm,TEASER_TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:18,0:00:18,EE (Estonia),
Kata,10/18/2021 15:02,0:11:38,,How I Met Your Mother: Season 6: Desperation Day (Episode 16),,Chrome PC (Cadmium),0:11:39,0:11:39,EE (Estonia);,
Kata,10/18/2021 14:41,0:21:07,,How I Met Your Mother: Season 6: Oh Honey (Episode 15),,Chrome PC (Cadmium),0:21:07,0:21:07,EE (Estonia);,
Kata,10/18/2021 14:40,0:00:08,,How I Met Your Mother: Season 6: Last Words (Episode 14),,Chrome PC (Cadmium),0:00:08,Not latest view,EE (Estonia);,
Kata,10/18/2021 14:21,0:15:35,,Squid Game: Season 1: A Fair World (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:15:35,Not latest view,EE (Estonia);,
Kata,10/18/2021 13:30,0:50:30,,Squid Game: Season 1: Stick to the Team (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:50:30,0:50:30,EE (Estonia);,
Kata,10/18/2021 13:30,0:00:32,,Squid Game: Season 1: The Man with the Umbrella (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:49:47,0:49:47,EE (Estonia);,
Kata,10/17/2021 20:58,0:33:46,,Squid Game: Season 1: The Man with the Umbrella (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:49:51,Not latest view,EE (Estonia);,
Kata,10/17/2021 20:57,0:00:32,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Last Words (Episode 14),,Netflix Windows App - Cadmium Windows Mobile,0:00:32,Not latest view,EE (Estonia),
Kata,10/17/2021 20:35,0:21:26,,How I Met Your Mother: Season 6: Bad News (Episode 13),,Netflix Windows App - Cadmium Windows Mobile,0:21:27,0:21:27,EE (Estonia);,
Kata,10/17/2021 20:35,0:00:13,Autoplayed: user action: None; ,Trailer: The Social Dilemma,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:13,0:00:13,EE (Estonia),
Kata,10/17/2021 17:45,0:00:01,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Bad News (Episode 13),,Netflix Windows App - Cadmium Windows Mobile,0:00:01,Not latest view,EE (Estonia),
Kata,10/17/2021 17:24,0:20:58,,How I Met Your Mother: Season 6: False Positive (Episode 12),,Netflix Windows App - Cadmium Windows Mobile,0:20:58,0:20:58,EE (Estonia);,
Kata,10/17/2021 17:02,0:21:26,,How I Met Your Mother: Season 6: The Mermaid Theory (Episode 11),,Netflix Windows App - Cadmium Windows Mobile,0:21:26,0:21:26,EE (Estonia);,
Kata,10/17/2021 16:41,0:21:27,,How I Met Your Mother: Season 6: Blitzgiving (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:21:27,0:21:27,EE (Estonia);,
Kata,10/17/2021 16:19,0:21:18,,How I Met Your Mother: Season 6: Glitter (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:21:18,0:21:18,EE (Estonia);,
Kata,10/17/2021 15:58,0:21:23,,How I Met Your Mother: Season 6: Natural History (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:21:23,0:21:23,EE (Estonia);,
Kata,10/17/2021 15:28,0:21:27,,How I Met Your Mother: Season 6: Canning Randy (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:21:27,0:21:27,EE (Estonia);,
Kata,10/17/2021 14:55,0:21:22,,How I Met Your Mother: Season 6: Baby Talk (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:21:22,0:21:22,EE (Estonia);,
Kata,10/17/2021 14:42,0:12:27,,How I Met Your Mother: Season 6: Architect of Destruction (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:21:27,0:21:27,EE (Estonia);,
Kata,10/17/2021 14:26,0:16:07,,Squid Game: Season 1: The Man with the Umbrella (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:16:07,Not latest view,EE (Estonia);,
Kata,10/17/2021 13:52,0:30:31,,Squid Game: Season 1: Hell (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:58:08,0:58:08,EE (Estonia);,
Kata,10/17/2021 9:11,0:27:41,,Squid Game: Season 1: Hell (Episode 2),,Chrome PC (Cadmium),0:27:41,Not latest view,EE (Estonia);,
"Kata,2021-10-16 16:38:41,00:24:35,,""Squid Game: Season 1: Red Light, Green Light (Episode 1)"",,Chrome PC (Cadmium),00:55:10,00:55:10,EE (Estonia);",,,,,,,,,,
Kata,10/16/2021 16:37,0:00:32,,Locke & Key: Season 1: Welcome to Matheson (Episode 1),,Chrome PC (Cadmium),0:00:32,0:00:32,EE (Estonia);,
Kata,10/16/2021 16:37,0:00:34,Autoplayed: user action: None; ,Season 1 Trailer 3: Locke & Key,TRAILER,Chrome PC (Cadmium),0:00:34,0:00:34,EE (Estonia),
Kata,10/16/2021 14:07,0:09:03,,How I Met Your Mother: Season 6: Architect of Destruction (Episode 5),,Chrome PC (Cadmium),0:09:04,Not latest view,EE (Estonia);,
Kata,10/16/2021 13:44,0:21:13,,How I Met Your Mother: Season 6: Subway Wars (Episode 4),,Chrome PC (Cadmium),0:21:14,0:21:14,EE (Estonia);,
Kata,10/16/2021 13:34,0:09:27,,How I Met Your Mother: Season 6: Unfinished (Episode 3),,Chrome PC (Cadmium),0:21:16,0:21:16,EE (Estonia);,
Kata,10/16/2021 11:15,0:32:44,,How to Sell Drugs Online (Fast): Season 3: Everybody gets a second chance (Episode 6),,Apple iPhone X (GSM),0:32:50,0:32:50,EE (Estonia);,
Kata,10/16/2021 11:12,0:11:46,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Unfinished (Episode 3),,Chrome PC (Cadmium),0:11:48,Not latest view,EE (Estonia),
"Kata,2021-10-16 10:57:11,00:18:07,,""How to Sell Drugs Online (Fast): Season 3: To make amends, maybe be friends (Episode 5)"",,Apple iPhone X (GSM),00:29:00,00:29:00,EE (Estonia);",,,,,,,,,,
Kata,10/16/2021 10:54,0:18:27,,How I Met Your Mother: Season 6: Cleaning House (Episode 2),,Chrome PC (Cadmium),0:21:16,0:21:16,EE (Estonia);,
Kata,10/16/2021 10:54,0:00:06,Autoplayed: user action: None; ,How I Met Your Mother: Season 1_hook_02_16x9,HOOK,Chrome PC (Cadmium),0:00:06,Not latest view,EE (Estonia),
"Kata,2021-10-16 10:52:44,00:01:22,,""Squid Game: Season 1: Red Light, Green Light (Episode 1)"",,Chrome PC (Cadmium),00:30:35,Not latest view,EE (Estonia);",,,,,,,,,,
Kata,10/16/2021 10:50,0:00:23,Autoplayed: user action: None; ,The Rain (Trailer),TRAILER,Chrome PC (Cadmium),0:00:23,0:00:23,EE (Estonia),
Kata,10/16/2021 10:05,0:02:47,,How I Met Your Mother: Season 6: Cleaning House (Episode 2),,Chrome PC (Cadmium),0:02:49,Not latest view,EE (Estonia);,
Kata,10/16/2021 9:44,0:21:14,,How I Met Your Mother: Season 6: Big Days (Episode 1),,Chrome PC (Cadmium),0:21:15,0:21:15,EE (Estonia);,
Kata,10/16/2021 9:23,0:21:10,,How I Met Your Mother: Season 5: Doppelgangers (Episode 24),,Chrome PC (Cadmium),0:21:15,0:21:15,EE (Estonia);,
Kata,10/16/2021 9:16,0:06:52,,How I Met Your Mother: Season 5: The Wedding Bride (Episode 23),,Chrome PC (Cadmium),0:20:38,0:20:38,EE (Estonia);,
Kata,10/16/2021 9:16,0:00:04,Autoplayed: user action: None; ,Inciting Incident Clip: The Forgotten Battle,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,EE (Estonia),
Kata,10/15/2021 14:58,0:13:46,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: The Wedding Bride (Episode 23),,Netflix Windows App - Cadmium Windows Mobile,0:13:46,Not latest view,EE (Estonia),
Kata,10/15/2021 14:37,0:21:41,,How I Met Your Mother: Season 5: Robots Vs. Wrestlers (Episode 22),,Netflix Windows App - Cadmium Windows Mobile,0:21:41,0:21:41,EE (Estonia);,
Kata,10/15/2021 14:24,0:10:35,,How I Met Your Mother: Season 5: Twin Beds (Episode 21),,Netflix Windows App - Cadmium Windows Mobile,0:21:28,0:21:28,EE (Estonia);,
Kata,10/15/2021 14:12,0:10:52,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Twin Beds (Episode 21),,Chrome PC (Cadmium),0:10:55,Not latest view,EE (Estonia),
Kata,10/15/2021 14:03,0:08:43,,How I Met Your Mother: Season 5: Home Wreckers (Episode 20),,Chrome PC (Cadmium),0:21:10,0:21:10,EE (Estonia);,
Kata,10/15/2021 14:03,0:00:06,Autoplayed: user action: None; ,How I Met Your Mother: Season 1_hook_02_16x9,HOOK,Chrome PC (Cadmium),0:00:06,Not latest view,EE (Estonia),
Kata,10/15/2021 13:50,0:12:38,,How I Met Your Mother: Season 5: Home Wreckers (Episode 20),,Netflix Windows App - Cadmium Windows Mobile,0:21:23,Not latest view,EE (Estonia);,
Kata,10/15/2021 13:28,0:21:24,,How I Met Your Mother: Season 5: Zoo or False (Episode 19),,Netflix Windows App - Cadmium Windows Mobile,0:21:24,0:21:24,EE (Estonia);,
Kata,10/15/2021 13:05,0:17:54,,How I Met Your Mother: Season 5: Say Cheese (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,0:21:27,0:21:27,EE (Estonia);,
"Kata,2021-10-15 12:21:41,00:10:47,,""How to Sell Drugs Online (Fast): Season 3: To make amends, maybe be friends (Episode 5)"",,Apple iPhone X (GSM),00:10:53,Not latest view,EE (Estonia);",,,,,,,,,,
"Kata,2021-10-15 11:38:08,00:34:57,,""How to Sell Drugs Online (Fast): Season 3: Before you turn the key, I have one more thing to say (Episode 4)"",,Apple iPhone X (GSM),00:35:02,00:35:02,EE (Estonia);",,,,,,,,,,
"Kata,2021-10-15 11:33:44,00:04:23,,""How to Sell Drugs Online (Fast): Season 3: Does this condemn me, lock me away? (Episode 3)"",,Apple iPhone X (GSM),00:32:28,00:32:28,EE (Estonia);",,,,,,,,,,
Kata,10/15/2021 11:11,0:03:36,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Say Cheese (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,0:03:36,Not latest view,EE (Estonia),
Kata,10/15/2021 11:05,0:06:13,,How I Met Your Mother: Season 5: Of Course (Episode 17),,Netflix Windows App - Cadmium Windows Mobile,0:21:22,0:21:22,EE (Estonia);,
Kata,10/15/2021 11:04,0:00:05,Autoplayed: user action: None; ,Season 3 Teaser 2: You,TEASER_TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:05,0:00:05,EE (Estonia),
"Kata,2021-10-15 10:17:53,00:27:59,,""How to Sell Drugs Online (Fast): Season 3: Does this condemn me, lock me away? (Episode 3)"",,Apple iPhone X (GSM),00:28:05,Not latest view,EE (Estonia);",,,,,,,,,,
"Kata,2021-10-15 10:07:31,00:10:21,,""How to Sell Drugs Online (Fast): Season 3: A misdemeanor, a little trip (Episode 2)"",,Apple iPhone X (GSM),00:33:12,00:33:12,EE (Estonia);",,,,,,,,,,
Kata,10/15/2021 7:24,0:09:27,,How I Met Your Mother: Season 5: Of Course (Episode 17),,Chrome PC (Cadmium),0:15:12,Not latest view,EE (Estonia);,
"Kata,2021-10-15 06:34:10,00:22:45,,""How to Sell Drugs Online (Fast): Season 3: A misdemeanor, a little trip (Episode 2)"",,Apple iPhone X (GSM),00:22:51,Not latest view,EE (Estonia);",,,,,,,,,,
"Kata,2021-10-15 05:59:40,00:33:54,,""How to Sell Drugs Online (Fast): Season 3: A single failure, a little slip (Episode 1)"",,Apple iPhone X (GSM),00:33:54,00:33:54,EE (Estonia);",,,,,,,,,,
Kata,10/15/2021 5:59,0:00:06,Autoplayed: user action: None; ,Season 3 Bonus Video: How to Sell Drugs Online (Fast),HOOK,Apple iPhone X (GSM),0:00:07,0:00:07,EE (Estonia),
Kata,10/15/2021 5:57,0:00:24,Autoplayed: user action: None; ,Peaky Blinders: Season 5_hook_primary_16x9,HOOK,Apple iPhone X (GSM),0:00:25,0:00:25,EE (Estonia),
Kata,10/15/2021 0:36,0:05:41,,How I Met Your Mother: Season 5: Of Course (Episode 17),,Chrome PC (Cadmium),0:05:45,Not latest view,EE (Estonia);,
Kata,10/15/2021 0:14,0:21:11,,How I Met Your Mother: Season 5: Hooked (Episode 16),,Chrome PC (Cadmium),0:21:13,0:21:13,EE (Estonia);,
Kata,10/14/2021 23:53,0:20:59,,How I Met Your Mother: Season 5: Rabbit or Duck (Episode 15),,Chrome PC (Cadmium),0:21:02,0:21:02,EE (Estonia);,
Kata,10/14/2021 23:50,0:03:13,,How I Met Your Mother: Season 5: Perfect Week (Episode 14),,Chrome PC (Cadmium),0:21:15,0:21:15,EE (Estonia);,
"Kata,2021-10-14 22:42:31,00:29:04,,""Squid Game: Season 1: Red Light, Green Light (Episode 1)"",,Chrome PC (Cadmium),00:29:13,Not latest view,EE (Estonia);",,,,,,,,,,
Kata,10/14/2021 10:23,0:18:02,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Perfect Week (Episode 14),,Netflix Windows App - Cadmium Windows Mobile,0:18:02,Not latest view,EE (Estonia),
Kata,10/14/2021 10:02,0:21:24,,How I Met Your Mother: Season 5: Jenkins (Episode 13),,Netflix Windows App - Cadmium Windows Mobile,0:21:24,0:21:24,EE (Estonia);,
Kata,10/14/2021 9:40,0:21:30,,How I Met Your Mother: Season 5: Girls Vs. Suits (Episode 12),,Netflix Windows App - Cadmium Windows Mobile,0:21:30,0:21:30,EE (Estonia);,
Kata,10/14/2021 9:14,0:21:17,,How I Met Your Mother: Season 5: Last Cigarette Ever (Episode 11),,Netflix Windows App - Cadmium Windows Mobile,0:21:17,0:21:17,EE (Estonia);,
Kata,10/14/2021 8:58,0:15:41,,How I Met Your Mother: Season 5: The Window (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:21:41,0:21:41,EE (Estonia);,
Kata,10/14/2021 6:33,0:06:01,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: The Window (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:06:01,Not latest view,EE (Estonia),
Kata,10/14/2021 6:06,0:21:23,,How I Met Your Mother: Season 5: Slapsgiving 2: Revenge of the Slap (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:21:23,0:21:23,EE (Estonia);,
Kata,10/14/2021 6:02,0:04:24,,How I Met Your Mother: Season 5: The Playbook (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:21:13,0:21:13,EE (Estonia);,
Kata,10/13/2021 13:22,0:05:12,,How I Met Your Mother: Season 5: The Playbook (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:16:53,Not latest view,EE (Estonia);,
Kata,10/13/2021 8:18,0:11:41,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: The Playbook (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:11:41,Not latest view,EE (Estonia),
Kata,10/13/2021 7:56,0:21:28,,How I Met Your Mother: Season 5: The Rough Patch (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:21:28,0:21:28,EE (Estonia);,
Kata,10/13/2021 7:42,0:13:43,,How I Met Your Mother: Season 5: Bagpipes (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:21:12,0:21:12,EE (Estonia);,
Kata,10/13/2021 7:42,0:00:05,Autoplayed: user action: None; ,Jumper_hook_02_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:05,0:00:05,EE (Estonia),
Kata,10/12/2021 16:45,0:07:32,,How I Met Your Mother: Season 5: Bagpipes (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:07:32,Not latest view,EE (Estonia);,
Kata,10/12/2021 16:23,0:21:27,,How I Met Your Mother: Season 5: Duel Citizenship (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:21:27,0:21:27,EE (Estonia);,
Kata,10/12/2021 16:02,0:21:12,,How I Met Your Mother: Season 5: The Sexless Innkeeper (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:21:12,0:21:12,EE (Estonia);,
Kata,10/12/2021 15:40,0:21:25,,How I Met Your Mother: Season 5: Robin 101 (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:21:25,0:21:25,EE (Estonia);,
Kata,10/12/2021 15:19,0:21:28,,How I Met Your Mother: Season 5: Double Date (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:21:28,0:21:28,EE (Estonia);,
Kata,10/12/2021 14:58,0:20:48,,How I Met Your Mother: Season 5: Definitions (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:20:54,0:20:54,EE (Estonia);,
Kata,10/12/2021 14:18,0:21:22,,How I Met Your Mother: Season 4: The Leap (Episode 24),,Netflix Windows App - Cadmium Windows Mobile,0:21:22,0:21:22,EE (Estonia);,
Kata,10/12/2021 13:56,0:21:27,,How I Met Your Mother: Season 4: As Fast as She Can (Episode 23),,Netflix Windows App - Cadmium Windows Mobile,0:21:27,0:21:27,EE (Estonia);,
Kata,10/12/2021 13:35,0:21:04,,How I Met Your Mother: Season 4: Right Place Right Time (Episode 22),,Netflix Windows App - Cadmium Windows Mobile,0:21:04,0:21:04,EE (Estonia);,
Kata,10/12/2021 13:17,0:16:57,,How I Met Your Mother: Season 4: The Three Days Rule (Episode 21),,Netflix Windows App - Cadmium Windows Mobile,0:21:26,0:21:26,EE (Estonia);,
Kata,10/12/2021 13:17,0:00:04,Autoplayed: user action: None; ,Gladiator_hook_primary_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:04,0:00:04,EE (Estonia),
Kata,10/12/2021 6:44,0:04:27,,How I Met Your Mother: Season 4: The Three Days Rule (Episode 21),,Netflix Windows App - Cadmium Windows Mobile,0:04:27,Not latest view,EE (Estonia);,
Kata,10/12/2021 6:16,0:21:26,,How I Met Your Mother: Season 4: Mosbius Designs (Episode 20),,Netflix Windows App - Cadmium Windows Mobile,0:21:26,0:21:26,EE (Estonia);,
Kata,10/12/2021 5:54,0:21:31,,How I Met Your Mother: Season 4: Murtaugh (Episode 19),,Netflix Windows App - Cadmium Windows Mobile,0:21:31,0:21:31,EE (Estonia);,
Kata,10/12/2021 5:36,0:18:22,,How I Met Your Mother: Season 4: Old King Clancy (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,0:21:26,0:21:26,EE (Estonia);,
Kata,10/12/2021 5:35,0:00:23,Autoplayed: user action: None; ,The Purge: Anarchy_hook_primary_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:23,0:00:23,EE (Estonia),
Kata,10/11/2021 19:53,0:03:06,Autoplayed: user action: None; ,How I Met Your Mother: Season 4: Old King Clancy (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,0:03:06,Not latest view,EE (Estonia),
Kata,10/11/2021 19:32,0:21:20,,How I Met Your Mother: Season 4: The Front Porch (Episode 17),,Netflix Windows App - Cadmium Windows Mobile,0:21:20,0:21:20,EE (Estonia);,
"Kata,2021-10-11 19:21:15,00:10:47,,""How I Met Your Mother: Season 4: Sorry, Bro (Episode 16)"",,Netflix Windows App - Cadmium Windows Mobile,00:21:20,00:21:20,EE (Estonia);",,,,,,,,,,
"Kata,2021-10-11 17:50:49,00:06:59,,""How I Met Your Mother: Season 4: Sorry, Bro (Episode 16)"",,Netflix Windows App - Cadmium Windows Mobile,00:10:35,Not latest view,EE (Estonia);",,,,,,,,,,
Kata,10/11/2021 17:05,0:00:06,Autoplayed: user action: None; ,Trailer: Billion Dollar Code,TRAILER,Chrome PC (Cadmium),0:00:06,0:00:06,EE (Estonia),
"Kata,2021-10-11 16:54:49,00:03:40,,""How I Met Your Mother: Season 4: Sorry, Bro (Episode 16)"",,Netflix Windows App - Cadmium Windows Mobile,00:03:40,Not latest view,EE (Estonia);",,,,,,,,,,
Kata,10/11/2021 16:49,0:05:20,,How I Met Your Mother: Season 4: The Stinsons (Episode 15),,Netflix Windows App - Cadmium Windows Mobile,0:21:25,0:21:25,EE (Estonia);,
Kata,10/11/2021 16:49,0:00:13,,How I Met Your Mother: Season 4: Possimpible (Episode 14),,Netflix Windows App - Cadmium Windows Mobile,0:20:48,0:20:48,EE (Estonia);,
Kata,10/11/2021 16:48,0:00:04,Autoplayed: user action: None; ,Season 1 Teaser 2: The Five Juanas,TEASER_TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:04,0:00:04,EE (Estonia),
Kata,10/11/2021 16:32,0:16:06,,How I Met Your Mother: Season 4: The Stinsons (Episode 15),,Chrome PC (Cadmium),0:16:10,Not latest view,EE (Estonia);,
Kata,10/11/2021 16:31,0:01:20,,How I Met Your Mother: Season 4: Possimpible (Episode 14),,Chrome PC (Cadmium),0:20:52,Not latest view,EE (Estonia);,
Kata,10/11/2021 13:58,0:19:29,,How I Met Your Mother: Season 4: Possimpible (Episode 14),,Netflix Windows App - Cadmium Windows Mobile,0:19:29,Not latest view,EE (Estonia);,
Kata,10/11/2021 13:39,0:19:23,,How I Met Your Mother: Season 4: Three Days of Snow (Episode 13),,Netflix Windows App - Cadmium Windows Mobile,0:21:23,Not latest view,EE (Estonia);,
Kata,10/11/2021 9:49,0:00:04,Autoplayed: user action: None; ,Season 1 Teaser 2: The Five Juanas,TEASER_TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:04,Not latest view,EE (Estonia),
Kata,10/11/2021 9:18,0:00:27,Autoplayed: user action: None; ,How I Met Your Mother: Season 4: Three Days of Snow (Episode 13),,Netflix Windows App - Cadmium Windows Mobile,0:00:27,Not latest view,EE (Estonia),
Kata,10/11/2021 8:56,0:21:36,,How I Met Your Mother: Season 4: Benefits (Episode 12),,Netflix Windows App - Cadmium Windows Mobile,0:21:37,Not latest view,EE (Estonia);,
Kata,10/11/2021 8:45,0:11:15,,How I Met Your Mother: Season 4: Little Minnesota (Episode 11),,Netflix Windows App - Cadmium Windows Mobile,0:21:15,Not latest view,EE (Estonia);,
Kata,10/11/2021 8:44,0:00:46,Autoplayed: user action: None; ,Season 1 Teaser 2: The Five Juanas,TEASER_TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:46,Not latest view,EE (Estonia),
Kata,10/10/2021 20:53,0:09:58,Autoplayed: user action: None; ,How I Met Your Mother: Season 4: Little Minnesota (Episode 11),,Chrome PC (Cadmium),0:10:01,Not latest view,EE (Estonia),
Kata,10/10/2021 20:32,0:20:39,,How I Met Your Mother: Season 4: The Fight (Episode 10),,Chrome PC (Cadmium),0:20:42,Not latest view,EE (Estonia);,
Kata,10/10/2021 20:11,0:21:00,,How I Met Your Mother: Season 4: The Naked Man (Episode 9),,Chrome PC (Cadmium),0:21:01,Not latest view,EE (Estonia);,
Kata,10/10/2021 19:50,0:21:12,,How I Met Your Mother: Season 4: Woooo! (Episode 8),,Chrome PC (Cadmium),0:21:15,Not latest view,EE (Estonia);,
Kata,10/10/2021 19:49,0:01:12,,How I Met Your Mother: Season 4: Not a Father's Day (Episode 7),,Chrome PC (Cadmium),0:21:22,Not latest view,EE (Estonia);,
Kata,10/10/2021 19:38,0:06:15,Autoplayed: user action: None; ,How I Met Your Mother: Season 4: Not a Father's Day (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:06:15,Not latest view,EE (Estonia),
Kata,10/10/2021 19:01,0:20:23,,How I Met Your Mother: Season 4: Happily Ever After (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:20:23,Not latest view,EE (Estonia);,
Kata,10/10/2021 18:39,0:21:27,,How I Met Your Mother: Season 4: Shelter Island (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:21:27,Not latest view,EE (Estonia);,
Kata,10/10/2021 18:18,0:21:40,,How I Met Your Mother: Season 4: Intervention (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:21:40,Not latest view,EE (Estonia);,
Kata,10/10/2021 17:56,0:21:25,,How I Met Your Mother: Season 4: I Heart NJ (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:21:25,Not latest view,EE (Estonia);,
Kata,10/10/2021 17:35,0:21:23,,How I Met Your Mother: Season 4: The Best Burger in New York (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:21:23,Not latest view,EE (Estonia);,
Kata,10/10/2021 17:13,0:21:42,,How I Met Your Mother: Season 4: Do I Know You? (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:21:42,Not latest view,EE (Estonia);,
Kata,10/10/2021 16:48,0:21:50,,How I Met Your Mother: Season 3: Miracles (Episode 20),,Netflix Windows App - Cadmium Windows Mobile,0:21:50,Not latest view,EE (Estonia);,
Kata,10/10/2021 16:27,0:20:49,,How I Met Your Mother: Season 3: Everything Must Go (Episode 19),,Netflix Windows App - Cadmium Windows Mobile,0:20:49,Not latest view,EE (Estonia);,
Kata,10/10/2021 16:24,0:02:27,,How I Met Your Mother: Season 3: Rebound Bro (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,0:21:12,Not latest view,EE (Estonia);,
Kata,10/10/2021 15:45,0:17:24,,How I Met Your Mother: Season 3: Rebound Bro (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,0:18:48,Not latest view,EE (Estonia);,
Kata,10/10/2021 14:25,0:01:28,Autoplayed: user action: None; ,How I Met Your Mother: Season 3: Rebound Bro (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,0:01:28,Not latest view,EE (Estonia),
Kata,10/10/2021 14:04,0:21:35,,How I Met Your Mother: Season 3: The Goat (Episode 17),,Netflix Windows App - Cadmium Windows Mobile,0:21:35,Not latest view,EE (Estonia);,
Kata,10/10/2021 13:44,0:19:19,,How I Met Your Mother: Season 3: Sandcastles in the Sand (Episode 16),,Netflix Windows App - Cadmium Windows Mobile,0:21:30,Not latest view,EE (Estonia);,
Kata,10/10/2021 13:23,0:21:31,,How I Met Your Mother: Season 3: The Chain of Screaming (Episode 15),,Netflix Windows App - Cadmium Windows Mobile,0:21:31,Not latest view,EE (Estonia);,
Kata,10/10/2021 13:08,0:14:54,,How I Met Your Mother: Season 3: The Bracket (Episode 14),,Netflix Windows App - Cadmium Windows Mobile,0:20:27,Not latest view,EE (Estonia);,
